Retailer,Retailer ID,Invoice Date,Month,Region,State,City,Product,Sales Method,Price per Unit,Units Sold,Total Sales,Operational Margin,Profit
West Gear,1185732,11-10-2021,October,West,Utah,Salt Lake City, Women Apparel,Outlet,25.00,140,3500,5%,189.00
West Gear,1185732,11-11-2021,November,West,Utah,Salt Lake City,Men Street Footwear,Outlet,22.00,165,3630,4%,156.09
West Gear,1185732,11-11-2021,November,West,Utah,Salt Lake City,Men Athletic Footwear,Outlet,14.00,136,1904,4%,74.26
West Gear,1185732,11-11-2021,November,West,Utah,Salt Lake City, Women Street Footwear,Outlet,14.00,107,1498,4%,62.92
West Gear,1185732,11-11-2021,November,West,Utah,Salt Lake City, Women Athletic Footwear,Outlet,15.00,124,1860,4%,78.12
West Gear,1185732,11-11-2021,November,West,Utah,Salt Lake City,Men Apparel,Outlet,28.00,123,3444,4%,130.87
West Gear,1185732,11-11-2021,November,West,Utah,Salt Lake City, Women Apparel,Outlet,35.00,158,5530,6%,304.15
West Gear,1185732,10-12-2021,December,West,Utah,Salt Lake City,Men Street Footwear,Outlet,29.00,231,6699,5%,308.15
West Gear,1185732,10-12-2021,December,West,Utah,Salt Lake City,Men Athletic Footwear,Outlet,22.00,170,3740,4%,157.08
West Gear,1185732,10-12-2021,December,West,Utah,Salt Lake City, Women Street Footwear,Outlet,20.00,153,3060,4%,113.22
West Gear,1185732,10-12-2021,December,West,Utah,Salt Lake City, Women Athletic Footwear,Outlet,22.00,136,2992,4%,125.66
West Gear,1185732,10-12-2021,December,West,Utah,Salt Lake City,Men Apparel,Outlet,27.00,124,3348,4%,137.27
West Gear,1185732,10-12-2021,December,West,Utah,Salt Lake City, Women Apparel,Outlet,29.00,170,4930,5%,256.36
West Gear,1128299,24-01-2021,January,West,Utah,Salt Lake City,Men Street Footwear,Outlet,24.00,109,2616,4%,96.79
West Gear,1128299,24-01-2021,January,West,Utah,Salt Lake City,Men Athletic Footwear,Outlet,29.00,123,3567,4%,142.68
West Gear,1128299,24-01-2021,January,West,Utah,Salt Lake City, Women Street Footwear,Outlet,31.00,105,3255,4%,126.95
West Gear,1128299,24-01-2021,January,West,Utah,Salt Lake City, Women Athletic Footwear,Outlet,30.00,68,2040,4%,77.52
West Gear,1128299,24-01-2021,January,West,Utah,Salt Lake City,Men Apparel,Outlet,35.00,53,1855,5%,85.33
West Gear,1128299,24-01-2021,January,West,Utah,Salt Lake City, Women Apparel,Outlet,28.00,132,3696,3%,125.66
West Gear,1128299,24-02-2021,February,West,Utah,Salt Lake City,Men Street Footwear,Outlet,22.00,153,3366,4%,138.01
West Gear,1128299,24-02-2021,February,West,Utah,Salt Lake City,Men Athletic Footwear,Outlet,29.00,123,3567,4%,149.81
West Gear,1128299,24-02-2021,February,West,Utah,Salt Lake City, Women Street Footwear,Outlet,28.00,123,3444,4%,127.43
West Gear,1128299,24-02-2021,February,West,Oregon,Portland, Women Athletic Footwear,Outlet,29.00,64,1856,4%,76.10
West Gear,1128299,24-02-2021,February,West,Oregon,Portland,Men Apparel,Outlet,32.00,43,1376,4%,60.54
West Gear,1128299,24-02-2021,February,West,Oregon,Portland, Women Apparel,Outlet,28.00,98,2744,4%,96.04
West Gear,1128299,23-03-2021,March,West,Oregon,Portland,Men Street Footwear,Outlet,28.00,143,4004,4%,160.16
West Gear,1128299,23-03-2021,March,West,Oregon,Portland,Men Athletic Footwear,Outlet,40.00,98,3920,4%,160.72
West Gear,1128299,23-03-2021,March,West,Oregon,Portland, Women Street Footwear,Outlet,41.00,112,4592,4%,174.50
West Gear,1128299,23-03-2021,March,West,Oregon,Portland, Women Athletic Footwear,Outlet,39.00,75,2925,4%,108.23
West Gear,1128299,23-03-2021,March,West,Oregon,Portland,Men Apparel,Outlet,43.00,30,1290,4%,56.76
West Gear,1128299,23-03-2021,March,West,Oregon,Portland, Women Apparel,Outlet,40.00,90,3600,4%,126.00
West Gear,1128299,24-04-2021,April,West,Oregon,Portland,Men Street Footwear,Outlet,44.00,166,7304,4%,284.86
West Gear,1128299,24-04-2021,April,West,Oregon,Portland,Men Athletic Footwear,Outlet,39.00,88,3432,4%,140.71
West Gear,1128299,24-04-2021,April,West,Oregon,Portland, Women Street Footwear,Outlet,47.00,114,5358,4%,219.68
West Gear,1128299,24-04-2021,April,West,Oregon,Portland, Women Athletic Footwear,Outlet,34.00,70,2380,4%,88.06
West Gear,1128299,24-04-2021,April,West,Oregon,Portland,Men Apparel,Outlet,36.00,39,1404,4%,58.97
West Gear,1128299,24-04-2021,April,West,Oregon,Portland, Women Apparel,Outlet,49.00,90,4410,3%,149.94
West Gear,1128299,25-05-2021,May,West,Oregon,Portland,Men Street Footwear,Outlet,39.00,155,6045,4%,253.89
West Gear,1128299,25-05-2021,May,West,Oregon,Portland,Men Athletic Footwear,Outlet,36.00,109,3924,4%,156.96
West Gear,1128299,25-05-2021,May,West,Oregon,Portland, Women Street Footwear,Outlet,39.00,119,4641,4%,181.00
West Gear,1128299,25-05-2021,May,West,Oregon,Portland, Women Athletic Footwear,Outlet,33.00,94,3102,4%,120.98
West Gear,1128299,25-05-2021,May,West,Oregon,Portland,Men Apparel,Outlet,33.00,58,1914,4%,84.22
West Gear,1128299,25-05-2021,May,West,Oregon,Portland, Women Apparel,Outlet,46.00,173,7958,4%,286.49
West Gear,1128299,24-06-2021,June,West,Oregon,Portland,Men Street Footwear,Outlet,43.00,240,10320,4%,392.16
West Gear,1128299,24-06-2021,June,West,Oregon,Portland,Men Athletic Footwear,Outlet,47.00,202,9494,4%,389.25
West Gear,1128299,24-06-2021,June,West,Oregon,Portland, Women Street Footwear,Outlet,53.00,208,11024,4%,429.94
West Gear,1128299,24-06-2021,June,West,Oregon,Portland, Women Athletic Footwear,Outlet,62.00,179,11098,4%,455.02
West Gear,1128299,24-06-2021,June,West,Oregon,Portland,Men Apparel,Outlet,67.00,140,9380,5%,431.48
West Gear,1128299,24-06-2021,June,West,Oregon,Portland, Women Apparel,Outlet,74.00,231,17094,3%,564.10
West Gear,1128299,23-07-2021,July,West,Oregon,Portland,Men Street Footwear,Outlet,60.00,298,17880,4%,750.96
West Gear,1128299,23-07-2021,July,West,Oregon,Portland,Men Athletic Footwear,Outlet,66.00,217,14322,4%,587.20
West Gear,1128299,23-07-2021,July,West,Oregon,Portland, Women Street Footwear,Outlet,66.00,221,14586,4%,612.61
West Gear,1128299,23-07-2021,July,West,Oregon,Portland, Women Athletic Footwear,Outlet,61.00,171,10431,4%,427.67
West Gear,1128299,23-07-2021,July,West,Oregon,Portland,Men Apparel,Outlet,68.00,198,13464,5%,619.34
West Gear,1128299,23-07-2021,July,West,Oregon,Portland, Women Apparel,Outlet,78.00,204,15912,4%,556.92
West Gear,1128299,24-08-2021,August,West,Oregon,Portland,Men Street Footwear,Outlet,69.00,256,17664,4%,653.57
West Gear,1128299,24-08-2021,August,West,Oregon,Portland,Men Athletic Footwear,Outlet,62.00,256,15872,4%,666.62
West Gear,1128299,24-08-2021,August,West,Oregon,Portland, Women Street Footwear,Outlet,50.00,215,10750,4%,430.00
West Gear,1128299,24-08-2021,August,West,Oregon,Portland, Women Athletic Footwear,Outlet,50.00,128,6400,4%,243.20
West Gear,1128299,24-08-2021,August,West,Oregon,Portland,Men Apparel,Outlet,53.00,136,7208,4%,302.74
West Gear,1128299,24-08-2021,August,West,Oregon,Portland, Women Apparel,Outlet,53.00,88,4664,4%,172.57
West Gear,1128299,25-09-2021,September,West,Oregon,Portland,Men Street Footwear,Outlet,34.00,149,5066,4%,187.44
West Gear,1128299,25-09-2021,September,West,Oregon,Portland,Men Athletic Footwear,Outlet,43.00,158,6794,4%,258.17
West Gear,1128299,25-09-2021,September,West,Oregon,Portland, Women Street Footwear,Outlet,39.00,83,3237,4%,135.95
West Gear,1128299,25-09-2021,September,West,Oregon,Portland, Women Athletic Footwear,Outlet,38.00,62,2356,4%,98.95
West Gear,1128299,25-09-2021,September,West,Oregon,Portland,Men Apparel,Outlet,48.00,77,3696,4%,155.23
West Gear,1128299,25-09-2021,September,West,Oregon,Portland, Women Apparel,Outlet,36.00,85,3060,3%,97.92
West Gear,1128299,24-10-2021,October,West,Oregon,Portland,Men Street Footwear,Outlet,29.00,119,3451,4%,134.59
West Gear,1128299,24-10-2021,October,West,Oregon,Portland,Men Athletic Footwear,Outlet,37.00,179,6623,4%,251.67
West Gear,1128299,24-10-2021,October,West,Oregon,Portland, Women Street Footwear,Outlet,37.00,109,4033,4%,149.22
West Gear,1128299,24-10-2021,October,West,Oregon,Portland, Women Athletic Footwear,Outlet,34.00,114,3876,4%,151.16
West Gear,1128299,24-10-2021,October,West,Oregon,Portland,Men Apparel,Outlet,40.00,93,3720,5%,167.40
West Gear,1128299,24-10-2021,October,West,Oregon,Portland, Women Apparel,Outlet,41.00,123,5043,4%,186.59
West Gear,1128299,24-11-2021,November,West,Oregon,Portland,Men Street Footwear,Outlet,34.00,190,6460,4%,239.02
West Gear,1128299,24-11-2021,November,West,Oregon,Portland,Men Athletic Footwear,Outlet,37.00,202,7474,4%,291.49
West Gear,1128299,24-11-2021,November,West,Oregon,Portland, Women Street Footwear,Outlet,32.00,152,4864,4%,204.29
West Gear,1128299,24-11-2021,November,West,Oregon,Portland, Women Athletic Footwear,Outlet,39.00,149,5811,4%,238.25
West Gear,1128299,24-11-2021,November,West,Oregon,Portland,Men Apparel,Outlet,50.00,145,7250,5%,333.50
West Gear,1128299,24-11-2021,November,West,Oregon,Portland, Women Apparel,Outlet,53.00,165,8745,4%,323.57
West Gear,1128299,23-12-2021,December,West,Oregon,Portland,Men Street Footwear,Outlet,51.00,225,11475,4%,481.95
West Gear,1128299,23-12-2021,December,West,Oregon,Portland,Men Athletic Footwear,Outlet,56.00,233,13048,4%,521.92
West Gear,1128299,23-12-2021,December,West,Oregon,Portland, Women Street Footwear,Outlet,48.00,193,9264,4%,379.82
West Gear,1128299,23-12-2021,December,West,Oregon,Portland, Women Athletic Footwear,Outlet,53.00,165,8745,4%,341.06
West Gear,1128299,23-12-2021,December,West,Oregon,Portland,Men Apparel,Outlet,54.00,157,8478,5%,398.47
West Gear,1128299,23-12-2021,December,West,Oregon,Portland, Women Apparel,Outlet,55.00,201,11055,3%,375.87
West Gear,1128299,17-01-2021,January,West,Oregon,Portland,Men Street Footwear,Outlet,28.00,120,3360,4%,141.12
West Gear,1128299,17-01-2021,January,West,Oregon,Portland,Men Athletic Footwear,Outlet,31.00,124,3844,4%,169.14
West Gear,1128299,17-01-2021,January,West,Oregon,Portland, Women Street Footwear,Outlet,33.00,128,4224,4%,181.63
West Gear,1128299,17-01-2021,January,West,Oregon,Portland, Women Athletic Footwear,Outlet,34.00,78,2652,5%,121.99
West Gear,1128299,17-01-2021,January,West,Oregon,Portland,Men Apparel,Outlet,33.00,68,2244,5%,114.44
West Gear,1128299,17-01-2021,January,West,Oregon,Portland, Women Apparel,Outlet,34.00,140,4760,4%,190.40
West Gear,1128299,17-02-2021,February,West,Oregon,Portland,Men Street Footwear,Outlet,24.00,175,4200,5%,189.00
West Gear,1128299,17-02-2021,February,West,Oregon,Portland,Men Athletic Footwear,Outlet,31.00,124,3844,4%,165.29
West Gear,1128299,17-02-2021,February,West,Oregon,Portland, Women Street Footwear,Outlet,34.00,132,4488,4%,192.98
West Gear,1128299,17-02-2021,February,South,Louisiana,New Orleans, Women Athletic Footwear,Outlet,33.00,75,2475,5%,116.33
West Gear,1128299,17-02-2021,February,South,Louisiana,New Orleans,Men Apparel,Outlet,33.00,53,1749,5%,82.20
West Gear,1128299,17-02-2021,February,South,Louisiana,New Orleans, Women Apparel,Outlet,32.00,131,4192,4%,155.10
West Gear,1128299,16-03-2021,March,South,Louisiana,New Orleans,Men Street Footwear,Outlet,29.00,179,5191,5%,238.79
West Gear,1128299,16-03-2021,March,South,Louisiana,New Orleans,Men Athletic Footwear,Outlet,38.00,120,4560,4%,200.64
West Gear,1128299,16-03-2021,March,South,Louisiana,New Orleans, Women Street Footwear,Outlet,39.00,120,4680,5%,210.60
West Gear,1128299,16-03-2021,March,South,Louisiana,New Orleans, Women Athletic Footwear,Outlet,43.00,96,4128,4%,177.50
West Gear,1128299,16-03-2021,March,South,Louisiana,New Orleans,Men Apparel,Outlet,40.00,50,2000,5%,102.00
West Gear,1128299,16-03-2021,March,South,Louisiana,New Orleans, Women Apparel,Outlet,29.00,109,3161,4%,116.96
West Gear,1128299,17-04-2021,April,South,Louisiana,New Orleans,Men Street Footwear,Outlet,38.00,168,6384,5%,300.05
West Gear,1128299,17-04-2021,April,South,Louisiana,New Orleans,Men Athletic Footwear,Outlet,36.00,107,3852,5%,177.19
West Gear,1128299,17-04-2021,April,South,Louisiana,New Orleans, Women Street Footwear,Outlet,40.00,120,4800,4%,201.60
West Gear,1128299,17-04-2021,April,South,Louisiana,New Orleans, Women Athletic Footwear,Outlet,27.00,91,2457,5%,110.57
West Gear,1128299,17-04-2021,April,South,Louisiana,New Orleans,Men Apparel,Outlet,34.00,56,1904,5%,97.10
West Gear,1128299,17-04-2021,April,South,Louisiana,New Orleans, Women Apparel,Outlet,39.00,123,4797,4%,177.49
West Gear,1128299,18-05-2021,May,South,Louisiana,New Orleans,Men Street Footwear,Outlet,32.00,176,5632,4%,242.18
West Gear,1128299,18-05-2021,May,South,Louisiana,New Orleans,Men Athletic Footwear,Outlet,40.00,128,5120,4%,225.28
West Gear,1128299,18-05-2021,May,South,Louisiana,New Orleans, Women Street Footwear,Outlet,37.00,136,5032,4%,211.34
West Gear,1128299,18-05-2021,May,South,Louisiana,New Orleans, Women Athletic Footwear,Outlet,33.00,101,3333,4%,143.32
West Gear,1128299,18-05-2021,May,South,Louisiana,New Orleans,Men Apparel,Outlet,32.00,77,2464,5%,118.27
West Gear,1128299,18-05-2021,May,South,Louisiana,New Orleans, Women Apparel,Outlet,46.00,178,8188,4%,327.52
West Gear,1128299,17-06-2021,June,South,Louisiana,New Orleans,Men Street Footwear,Outlet,47.00,256,12032,5%,565.50
West Gear,1128299,17-06-2021,June,South,Louisiana,New Orleans,Men Athletic Footwear,Outlet,55.00,224,12320,5%,554.40
West Gear,1128299,17-06-2021,June,South,Louisiana,New Orleans, Women Street Footwear,Outlet,55.00,210,11550,4%,508.20
West Gear,1128299,17-06-2021,June,South,Louisiana,New Orleans, Women Athletic Footwear,Outlet,59.00,184,10856,5%,510.23
West Gear,1128299,17-06-2021,June,South,Louisiana,New Orleans,Men Apparel,Outlet,70.00,153,10710,5%,503.37
West Gear,1128299,17-06-2021,June,South,Louisiana,New Orleans, Women Apparel,Outlet,80.00,248,19840,4%,813.44
West Gear,1128299,16-07-2021,July,South,Louisiana,New Orleans,Men Street Footwear,Outlet,62.00,306,18972,4%,815.80
West Gear,1128299,16-07-2021,July,South,Louisiana,New Orleans,Men Athletic Footwear,Outlet,67.00,248,16616,5%,764.34
West Gear,1128299,16-07-2021,July,South,Louisiana,New Orleans, Women Street Footwear,Outlet,69.00,210,14490,5%,681.03
West Gear,1128299,16-07-2021,July,South,Louisiana,New Orleans, Women Athletic Footwear,Outlet,62.00,198,12276,5%,552.42
West Gear,1128299,16-07-2021,July,South,Louisiana,New Orleans,Men Apparel,Outlet,73.00,221,16133,5%,790.52
West Gear,1128299,16-07-2021,July,South,Louisiana,New Orleans, Women Apparel,Outlet,81.00,208,16848,4%,690.77
West Gear,1128299,17-08-2021,August,South,Louisiana,New Orleans,Men Street Footwear,Outlet,73.00,255,18615,5%,874.91
West Gear,1128299,17-08-2021,August,South,Louisiana,New Orleans,Men Athletic Footwear,Outlet,57.00,256,14592,4%,642.05
West Gear,1128299,17-08-2021,August,South,Louisiana,New Orleans, Women Street Footwear,Outlet,50.00,217,10850,4%,455.70
West Gear,1128299,17-08-2021,August,South,Louisiana,New Orleans, Women Athletic Footwear,Outlet,55.00,143,7865,5%,369.66
West Gear,1128299,17-08-2021,August,South,Louisiana,New Orleans,Men Apparel,Outlet,47.00,152,7144,5%,350.06
West Gear,1128299,17-08-2021,August,South,Louisiana,New Orleans, Women Apparel,Outlet,46.00,102,4692,4%,178.30
West Gear,1128299,18-09-2021,September,South,Louisiana,New Orleans,Men Street Footwear,Outlet,33.00,175,5775,4%,242.55
West Gear,1128299,18-09-2021,September,South,Louisiana,New Orleans,Men Athletic Footwear,Outlet,40.00,175,7000,4%,301.00
West Gear,1128299,18-09-2021,September,South,Louisiana,New Orleans, Women Street Footwear,Outlet,30.00,96,2880,5%,132.48
West Gear,1128299,18-09-2021,September,South,Louisiana,New Orleans, Women Athletic Footwear,Outlet,34.00,80,2720,4%,114.24
West Gear,1128299,18-09-2021,September,South,Louisiana,New Orleans,Men Apparel,Outlet,41.00,83,3403,5%,163.34
West Gear,1128299,18-09-2021,September,South,Louisiana,New Orleans, Women Apparel,Outlet,30.00,90,2700,4%,108.00
West Gear,1128299,17-10-2021,October,South,Louisiana,New Orleans,Men Street Footwear,Outlet,25.00,124,3100,4%,133.30
West Gear,1128299,17-10-2021,October,South,Louisiana,New Orleans,Men Athletic Footwear,Outlet,34.00,184,6256,5%,281.52
West Gear,1128299,17-10-2021,October,South,Louisiana,New Orleans, Women Street Footwear,Outlet,33.00,128,4224,5%,190.08
West Gear,1128299,17-10-2021,October,South,Louisiana,New Orleans, Women Athletic Footwear,Outlet,31.00,120,3720,4%,159.96
West Gear,1128299,17-10-2021,October,South,Louisiana,New Orleans,Men Apparel,Outlet,39.00,112,4368,5%,209.66
West Gear,1128299,17-10-2021,October,South,Louisiana,New Orleans, Women Apparel,Outlet,44.00,140,6160,4%,246.40
West Gear,1128299,17-11-2021,November,South,Louisiana,New Orleans,Men Street Footwear,Outlet,28.00,219,6132,5%,288.20
West Gear,1128299,17-11-2021,November,South,Louisiana,New Orleans,Men Athletic Footwear,Outlet,35.00,224,7840,5%,368.48
West Gear,1128299,17-11-2021,November,South,Louisiana,New Orleans, Women Street Footwear,Outlet,30.00,158,4740,5%,218.04
West Gear,1128299,17-11-2021,November,South,Louisiana,New Orleans, Women Athletic Footwear,Outlet,40.00,155,6200,5%,285.20
West Gear,1128299,17-11-2021,November,South,Louisiana,New Orleans,Men Apparel,Outlet,53.00,147,7791,5%,366.18
West Gear,1128299,17-11-2021,November,South,Louisiana,New Orleans, Women Apparel,Outlet,64.00,180,11520,4%,472.32
West Gear,1128299,16-12-2021,December,South,Louisiana,New Orleans,Men Street Footwear,Outlet,46.00,272,12512,5%,575.55
West Gear,1128299,16-12-2021,December,South,Louisiana,New Orleans,Men Athletic Footwear,Outlet,52.00,248,12896,4%,567.42
Foot Locker,1128299,16-12-2021,December,South,Louisiana,New Orleans, Women Street Footwear,Outlet,53.00,192,10176,4%,437.57
Foot Locker,1128299,16-12-2021,December,South,Louisiana,New Orleans, Women Athletic Footwear,Outlet,53.00,192,10176,5%,478.27
Foot Locker,1128299,16-12-2021,December,South,Louisiana,New Orleans,Men Apparel,Outlet,55.00,168,9240,5%,443.52
Foot Locker,1128299,16-12-2021,December,South,Louisiana,New Orleans, Women Apparel,Outlet,59.00,194,11446,4%,457.84
Foot Locker,1197831,05-01-2021,January,South,Louisiana,New Orleans,Men Street Footwear,Outlet,14.00,223,3122,3%,106.15
Foot Locker,1197831,05-01-2021,January,South,Louisiana,New Orleans,Men Athletic Footwear,Outlet,20.00,209,4180,4%,150.48
Foot Locker,1197831,05-01-2021,January,South,Louisiana,New Orleans, Women Street Footwear,Outlet,21.00,162,3402,4%,125.87
Foot Locker,1197831,05-01-2021,January,South,Louisiana,New Orleans, Women Athletic Footwear,Outlet,26.00,166,4316,4%,181.27
Foot Locker,1197831,05-01-2021,January,South,Louisiana,New Orleans,Men Apparel,Outlet,28.00,111,3108,3%,87.02
West Gear,1197831,05-01-2021,January,South,Louisiana,New Orleans, Women Apparel,Outlet,23.00,147,3381,5%,169.05
Foot Locker,1197831,04-02-2021,February,South,Louisiana,New Orleans,Men Street Footwear,Outlet,18.00,200,3600,3%,115.20
Foot Locker,1197831,04-02-2021,February,South,Louisiana,New Orleans,Men Athletic Footwear,Outlet,28.00,180,5040,3%,166.32
Foot Locker,1197831,04-02-2021,February,South,Louisiana,New Orleans, Women Street Footwear,Outlet,28.00,128,3584,4%,125.44
Foot Locker,1197831,04-02-2021,February,West,Idaho,Boise, Women Athletic Footwear,Outlet,27.00,116,3132,4%,131.54
Foot Locker,1197831,04-02-2021,February,West,Idaho,Boise,Men Apparel,Outlet,31.00,88,2728,3%,81.84
Foot Locker,1197831,04-02-2021,February,West,Idaho,Boise, Women Apparel,Outlet,26.00,135,3510,5%,182.52
Foot Locker,1197831,06-03-2021,March,West,Idaho,Boise,Men Street Footwear,Outlet,21.00,200,4200,4%,155.40
Foot Locker,1197831,06-03-2021,March,West,Idaho,Boise,Men Athletic Footwear,Outlet,27.00,188,5076,4%,197.96
Foot Locker,1197831,06-03-2021,March,West,Idaho,Boise, Women Street Footwear,Outlet,20.00,135,2700,4%,102.60
Foot Locker,1197831,06-03-2021,March,West,Idaho,Boise, Women Athletic Footwear,Outlet,26.00,112,2912,5%,136.86
West Gear,1197831,06-03-2021,March,West,Idaho,Boise,Men Apparel,Outlet,32.00,88,2816,4%,98.56
West Gear,1197831,06-03-2021,March,West,Idaho,Boise, Women Apparel,Outlet,25.00,124,3100,5%,164.30
West Gear,1197831,05-04-2021,April,West,Idaho,Boise,Men Street Footwear,Outlet,15.00,215,3225,4%,135.45
West Gear,1197831,05-04-2021,April,West,Idaho,Boise,Men Athletic Footwear,Outlet,21.00,215,4515,4%,176.09
West Gear,1197831,05-04-2021,April,West,Idaho,Boise, Women Street Footwear,Outlet,19.00,162,3078,4%,113.89
West Gear,1197831,05-04-2021,April,West,Idaho,Boise, Women Athletic Footwear,Outlet,20.00,116,2320,5%,113.68
West Gear,1197831,05-04-2021,April,West,Idaho,Boise,Men Apparel,Outlet,27.00,91,2457,3%,78.62
West Gear,1197831,05-04-2021,April,West,Idaho,Boise, Women Apparel,Outlet,23.00,176,4048,6%,230.74
West Gear,1197831,05-05-2021,May,West,Idaho,Boise,Men Street Footwear,Outlet,14.00,210,2940,4%,123.48
West Gear,1197831,05-05-2021,May,West,Idaho,Boise,Men Athletic Footwear,Outlet,22.00,247,5434,4%,222.79
West Gear,1197831,05-05-2021,May,West,Idaho,Boise, Women Street Footwear,Outlet,18.00,184,3312,4%,129.17
West Gear,1197831,05-05-2021,May,West,Idaho,Boise, Women Athletic Footwear,Outlet,24.00,155,3720,5%,186.00
West Gear,1197831,05-05-2021,May,West,Idaho,Boise,Men Apparel,Outlet,34.00,120,4080,4%,142.80
West Gear,1197831,05-05-2021,May,West,Idaho,Boise, Women Apparel,Outlet,33.00,240,7920,6%,435.60
West Gear,1197831,04-06-2021,June,West,Idaho,Boise,Men Street Footwear,Outlet,31.00,233,7223,4%,274.47
West Gear,1197831,04-06-2021,June,West,Idaho,Boise,Men Athletic Footwear,Outlet,35.00,263,9205,4%,377.41
West Gear,1197831,04-06-2021,June,West,Idaho,Boise, Women Street Footwear,Outlet,34.00,186,6324,4%,259.28
West Gear,1197831,04-06-2021,June,West,Idaho,Boise, Women Athletic Footwear,Outlet,33.00,187,6171,5%,302.38
West Gear,1197831,04-06-2021,June,West,Idaho,Boise,Men Apparel,Outlet,43.00,158,6794,3%,231.00
West Gear,1197831,04-06-2021,June,West,Idaho,Boise, Women Apparel,Outlet,39.00,248,9672,6%,531.96
West Gear,1197831,06-07-2021,July,West,Idaho,Boise,Men Street Footwear,Outlet,35.00,264,9240,5%,425.04
West Gear,1197831,06-07-2021,July,West,Idaho,Boise,Men Athletic Footwear,Outlet,40.00,271,10840,4%,466.12
West Gear,1197831,06-07-2021,July,West,Idaho,Boise, Women Street Footwear,Outlet,34.00,278,9452,4%,396.98
West Gear,1197831,06-07-2021,July,West,Idaho,Boise, Women Athletic Footwear,Outlet,38.00,158,6004,5%,318.21
West Gear,1197831,06-07-2021,July,West,Idaho,Boise,Men Apparel,Outlet,43.00,173,7439,4%,297.56
Foot Locker,1197831,06-07-2021,July,West,Idaho,Boise, Women Apparel,Outlet,51.00,264,13464,6%,794.38
Foot Locker,1197831,08-08-2021,August,West,Idaho,Boise,Men Street Footwear,Outlet,38.00,233,8854,4%,371.87
Foot Locker,1197831,08-08-2021,August,West,Idaho,Boise,Men Athletic Footwear,Outlet,37.00,255,9435,4%,405.71
Foot Locker,1197831,08-08-2021,August,West,Idaho,Boise, Women Street Footwear,Outlet,39.00,305,11895,4%,511.49
Foot Locker,1197831,08-08-2021,August,West,Idaho,Boise, Women Athletic Footwear,Outlet,33.00,162,5346,6%,294.03
Sports Direct,1197831,08-08-2021,August,West,Idaho,Boise,Men Apparel,Outlet,39.00,166,6474,4%,271.91
Sports Direct,1197831,08-08-2021,August,West,Idaho,Boise, Women Apparel,Outlet,44.00,239,10516,6%,641.48
Sports Direct,1197831,05-09-2021,September,West,Idaho,Boise,Men Street Footwear,Outlet,41.00,230,9430,5%,433.78
Sports Direct,1197831,05-09-2021,September,West,Idaho,Boise,Men Athletic Footwear,Outlet,38.00,219,8322,4%,357.85
Sports Direct,1197831,05-09-2021,September,West,Idaho,Boise, Women Street Footwear,Outlet,43.00,203,8729,5%,392.81
Sports Direct,1197831,05-09-2021,September,West,Idaho,Boise, Women Athletic Footwear,Outlet,40.00,136,5440,6%,299.20
Sports Direct,1197831,05-09-2021,September,West,Idaho,Boise,Men Apparel,Outlet,42.00,140,5880,4%,241.08
Sports Direct,1197831,05-09-2021,September,West,Idaho,Boise, Women Apparel,Outlet,36.00,200,7200,6%,417.60
Sports Direct,1197831,04-10-2021,October,West,Idaho,Boise,Men Street Footwear,Outlet,30.00,201,6030,5%,277.38
Sports Direct,1197831,04-10-2021,October,West,Idaho,Boise,Men Athletic Footwear,Outlet,27.00,190,5130,4%,220.59
Sports Direct,1197831,04-10-2021,October,West,Idaho,Boise, Women Street Footwear,Outlet,31.00,179,5549,4%,233.06
Sports Direct,1197831,04-10-2021,October,West,Idaho,Boise, Women Athletic Footwear,Outlet,35.00,116,4060,5%,215.18
Sports Direct,1197831,04-10-2021,October,West,Idaho,Boise,Men Apparel,Outlet,25.00,123,3075,4%,119.93
Sports Direct,1197831,04-10-2021,October,West,Idaho,Boise, Women Apparel,Outlet,34.00,179,6086,6%,359.07
Sports Direct,1197831,05-11-2021,November,West,Idaho,Boise,Men Street Footwear,Outlet,27.00,203,5481,5%,252.13
Sports Direct,1197831,05-11-2021,November,West,Idaho,Boise,Men Athletic Footwear,Outlet,28.00,223,6244,4%,268.49
Sports Direct,1197831,05-11-2021,November,West,Idaho,Boise, Women Street Footwear,Outlet,42.00,210,8820,4%,370.44
Sports Direct,1197831,05-11-2021,November,West,Idaho,Boise, Women Athletic Footwear,Outlet,43.00,158,6794,5%,353.29
Sports Direct,1197831,05-11-2021,November,West,Idaho,Boise,Men Apparel,Outlet,41.00,149,6109,4%,232.14
Sports Direct,1197831,05-11-2021,November,West,Idaho,Boise, Women Apparel,Outlet,51.00,194,9894,6%,583.75
Foot Locker,1197831,04-12-2021,December,West,Idaho,Boise,Men Street Footwear,Outlet,40.00,240,9600,5%,432.00
Foot Locker,1197831,04-12-2021,December,West,Idaho,Boise,Men Athletic Footwear,Outlet,41.00,240,9840,5%,452.64
Foot Locker,1197831,04-12-2021,December,West,Idaho,Boise, Women Street Footwear,Outlet,47.00,223,10481,4%,461.16
Foot Locker,1197831,04-12-2021,December,West,Idaho,Boise, Women Athletic Footwear,Outlet,44.00,184,8096,5%,420.99
Foot Locker,1197831,04-12-2021,December,West,Idaho,Boise,Men Apparel,Outlet,43.00,147,6321,4%,259.16
Foot Locker,1197831,04-12-2021,December,West,Idaho,Boise, Women Apparel,Outlet,47.00,232,10904,6%,665.14
